title,genres,movie_id
The Voices,Comedy|Crime|Thriller,244458
Courier,Comedy|Drama|Romance,70966
The Green Prince,Documentary|Drama|Thriller,250798
Dying of the Light,Drama|Thriller,297596
Hellbenders,Comedy|Horror|Thriller,123107
Omega Doom,Sci-Fi,17135
By the Gun,Crime|Drama|Thriller,270005
Kill the Messenger,Crime|Drama|Mystery|Thriller,245916
Bring It On: In It To Win It,Comedy,15261
Fans,Comedy,42441
The Mule,Comedy|Crime|Drama,253272
The Hobbit: The Battle of the Five Armies,Adventure|Fantasy,122917
Selma,Drama,273895
Unbroken,Drama|War,227306
Black Sea,Adventure|Mystery|Thriller,246080
Good Copy Bad Copy,Documentary,22285
Playing It Cool,Comedy|Romance,277547
National Lampoon's Bag Boy,Comedy,24388
Closer to the Moon,Comedy|Drama,137347
"Girl Walks Home Alone at Night, A",Horror|Romance|Thriller,252171
Dave Chappelle: For What it's Worth,Comedy,20147
Scooby-Doo! Abracadabra-Doo,Animation|Children|Mystery,32916
Mommy,Drama,265177
Wild,Drama,228970
Top Five,Comedy,284296
Bill Burr: I'm Sorry You Feel That Way,Comedy,308571
Big Eyes,Drama,87093
Into the Woods,Children|Comedy|Fantasy|Musical,224141
"Men, Women & Children",Comedy|Drama,243684
The Interview,Action|Comedy,228967
Kingsman: The Secret Service,Action|Adventure|Comedy|Crime,207703
Bill Burr: You People Are All the Same,Comedy,191489
Night at the Museum: Secret of the Tomb,Adventure|Children|Comedy|Fantasy,181533
Paradox,Sci-Fi|Thriller,51239
The Punisher: Dirty Laundry,Action|Crime|Drama,120605
Seventh Son,Adventure|Children|Fantasy,68737
Corner Gas: The Movie,Comedy,298533
A Man Called Blade,Action|Drama|Thriller|Western,19946
A Merry Friggin' Christmas,Comedy,286532
Into the Forest of Fireflies' Light,Animation|Drama|Fantasy,92321
PK,Comedy|Drama|Fantasy|Mystery|Romance,297222
Chappie,Action|Thriller,198184
The Salt of the Earth,Documentary,265297
The Fool,Drama,285700
Taken 3,Action|Crime|Thriller,260346
Blackhat,Action|Crime|Drama|Mystery|Thriller,201088
By the Law,Drama,126644
Son of a Gun,Action|Crime|Drama,294652
Terminator Genisys,Action|Adventure|Sci-Fi|Thriller,87101
John Mulaney: New In Town,Comedy,86705
Patton Oswalt: My Weakness Is Strong,Comedy,27317
The Hound of the Baskervilles,Crime|Drama|Horror|Mystery,68352
Man on High Heels,Action|Comedy,267573
Space Buddies,Adventure|Children|Fantasy|Sci-Fi,14749
Houdini,Drama,289394
To Grandmother's House We Go,Adventure|Children|Comedy,50327
101 Dalmatians II: Patch's London Adventure,Animation|Children,13654
The Hungover Games,Comedy,244688
The Duke of Burgundy,Drama,250225
Red Army,Documentary,256876
It Follows,Horror,270303
The Town that Dreaded Sundown,Horror|Thriller,287084
Carry on Cabby,Adventure|Comedy|Romance,19254
Carry on Cruising,Comedy|Romance,26190
Bill Burr: Let It Go,Comedy,46967
Bill Burr: Why Do I Do This?,Comedy,32836
Killer Movie,Comedy|Horror|Mystery|Thriller,14862
Sebastian Maniscalco: What's Wrong with People?,Comedy,102517
Stuart Little 3: Call of the Wild,Animation|Children|Comedy|Fantasy,30178
Guy X,Comedy|War,14407
Tooth Fairy 2,Children|Comedy,84575
The Diary of Anne Frank,Drama|War,133365
The Deadly Bees,Horror|Mystery|Thriller,47003
Wicked Blood,Action|Drama|Thriller,256740
Oblivion 2: Backlash,Sci-Fi,80985
Mad Max: Fury Road,Action|Adventure|Sci-Fi|Thriller,76341
Insidious: Chapter 3,Fantasy|Horror|Thriller,280092
Star Wars: Episode VII - The Force Awakens,Action|Adventure|Fantasy|Sci-Fi|IMAX,140607
Ben-hur,(no genres listed),271969
Warcraft,Action|Adventure|Fantasy,68735
Avengers: Age of Ultron,Action|Adventure|Sci-Fi,99861
Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed),166426
Justice League,Action|Adventure|Sci-Fi,141052
Ant-Man,Action|Adventure|Sci-Fi,102899
Fantastic Four,Action|Adventure|Fantasy|Sci-Fi,166424
Deadpool,Action|Adventure|Comedy|Sci-Fi,293660
Black Panther,Action|Adventure|Sci-Fi,284054
Avengers: Infinity War - Part I,Action|Adventure|Sci-Fi,299536
Thor: Ragnarok,Action|Adventure|Sci-Fi,284053
Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,283995
Captain America: Civil War,Action|Sci-Fi|Thriller,271110
Doctor Strange,Action|Adventure|Sci-Fi,284052
X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,246655
Untitled Spider-Man Reboot,Action|Adventure|Fantasy,202249
Elsa & Fred,Children|Comedy|Romance,268171
Jim Jefferies: I Swear to God,Comedy,31981
Tornado!,Action,36983
The Blue Lagoon,Drama|Romance,228074
In the Name of the King III,Action|Adventure|Drama|Fantasy,252360
Cake,Drama,284276
Kevin Smith: Too Fat For 40,Comedy,48132
"Snowflake, the White Gorilla",Adventure|Animation|Children|Comedy,85439
Kenny & Company,Comedy|Drama,114735
Delirium,Adventure|Romance|Sci-Fi,279828
Why Man Creates,Animation|Documentary,72585
The Gambler,Crime|Drama|Thriller,284536
The Beast of Hollow Mountain,Horror|Sci-Fi|Western,108181
Mortdecai,Adventure|Comedy|Mystery|Romance,210860
Fifty Shades of Grey,Drama|Romance,216015
Halloweentown,Adventure|Children|Comedy|Fantasy,27850
Halloweentown High,Adventure|Children|Comedy|Fantasy,34560
A Flintstones Christmas Carol,Animation|Children|Comedy,48874
Hedgehog in the Fog,Animation,36129
The Cave of the Golden Rose,Adventure|Children|Fantasy,159704
American Heist,Action,250066
Solyaris,Drama|Sci-Fi,321130
The Pacific,Action|Adventure|Drama|War,189197
Strange Magic,Animation|Children|Fantasy|Musical,302429
The DUFF,Comedy,272693
"Daddy, I'm A Zombie",Animation|Comedy|Fantasy,89247
The Fox and the Hound 2,Adventure|Animation|Children|Comedy,9948
Operation 'Y' & Other Shurik's Adventures,Comedy|Crime|Romance,20875
Project Almanac,Sci-Fi|Thriller,227719
Louis C.K.: Live at The Comedy Store,Comedy,321594
Brooklyn,Drama|Romance,167073
The End of the Tour,Drama,249688
Experimenter,Drama,309299
Mistress America,Comedy,309245
Zipper,Drama|Thriller,309503
A Walk in the Woods,Adventure|Comedy|Drama,232572
True Story,Drama|Mystery|Thriller,245706
Kurt Cobain: Montage of Heck,Documentary,319075
Going Clear: Scientology and the Prison of Belief,Documentary,318224
"What Happened, Miss Simone?",Documentary,318044
A Story of Children and Film,Documentary,194537
"Story of Film: An Odyssey, The",Documentary,125336
Eden,Drama,283330
The D Train,Comedy,308638
Dope,Comedy|Drama,308639
Me and Earl and the Dying Girl,Drama,308369
The Overnight,Comedy,308024
The Stanford Prison Experiment,Drama|Thriller,308032
A Pigeon Sat on a Branch Reflecting on Existence,Comedy|Drama,110390
The Loft,Thriller,72784
Vice,Action|Adventure|Sci-Fi|Thriller,307663
Family Guy Presents: Blue Harvest,Animation|Comedy,278468
Trinity and Sartana Are Coming,Comedy|Western,102959
Kevin Hart: I'm a Grown Little Man,Comedy,27866
Jim Norton: American Degenerate,Comedy,216553
Jim Jefferies: BARE,Comedy,289333
Hard Promises,Comedy|Romance,89292
The Hateful Eight,Western,273248
Patton Oswalt: Tragedy Plus Comedy Equals Time,Comedy,251016
Wild Card,Action|Crime|Drama|Thriller,265208
Paper Towns,Drama|Mystery|Romance,286565
The Wedding Ringer,Comedy,252838
Wyrmwood,Action|Horror|Sci-Fi,290999
The Boy Next Door,Mystery|Thriller,241251
Boy Meets Girl,Comedy|Drama|Romance,263105
Victoria,Crime|Drama|Romance,320007
The Dark Valley,Western,248933
I'm Here,Drama,37058
The Last Five Years,Comedy|Drama|Musical|Romance,206296
Crimson Peak,Horror,201085
Dragonheart 3: The Sorcerer's Curse,Action|Adventure|Fantasy,300803
Chris Rock: Bigger & Blacker,Comedy,17870
The Natural Love,Documentary,195862
The Forgotten Space,Documentary,105554
Cloudburst,Adventure|Comedy|Drama,117098
Tom Segura: Completely Normal,Comedy,259395
"Honey, We Shrunk Ourselves",Action|Adventure|Children|Comedy|Sci-Fi,11425
Stitch! The Movie,Animation|Children|Comedy,15567
Hot Tub Time Machine 2,Comedy|Sci-Fi,243938
Johnny Express,Animation|Comedy|Sci-Fi,269711
Eddie Izzard: Glorious,Comedy,13590
Northmen - A Viking Saga,Action|Adventure,286873
Superfast!,(no genres listed),325358
Reality,Comedy,179150
Julia,Horror|Thriller,278632
Focus,Comedy|Crime|Drama|Romance,256591
Marvel One-Shot: Item 47,Action|Fantasy|Sci-Fi,119569
The Second Best Exotic Marigold Hotel,Comedy|Drama,268238
George Carlin: It's Bad for Ya!,Comedy,13643
Tracers,Action,290764
"McFarland, USA",Drama,228203
Unfinished Business,Comedy,239573
Ghost in the Shell Arise - Border 1: Ghost Pain,Action|Animation|Sci-Fi,196750
Run All Night,Action|Crime|Drama|Thriller,241554
Digging Up the Marrow,Drama|Fantasy|Horror|Mystery|Thriller,279972
Clown,Drama|Horror,112454
Cinderella,Children|Drama|Fantasy|Romance,150689
Kidnapping Mr. Heineken,Action|Crime|Drama|Thriller,228968
The Cobbler,Comedy|Drama|Fantasy,238215
Ruby Red,Adventure|Children|Fantasy|Sci-Fi,175774
Pan,Adventure|Children|Fantasy,266647
While We're Young,Comedy|Drama,252512
Too Late for Tears,Crime|Drama|Film-Noir|Mystery|Thriller,27036
Insurgent,Action|Sci-Fi|Thriller,262500
La vérité si je mens !,Comedy,39385
The Amazing Screw-On Head,Action|Adventure|Animation|Comedy|Sci-Fi,213110
Home,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,228161
Midnight Special,Drama|Sci-Fi,245703
"Gunman, The",Action|Thriller,266396
Furious 7,Action|Crime|Thriller,168259
The Final Girls,Comedy|Horror,293970
Spring,Horror|Romance|Sci-Fi,241855
Power/Rangers,Action|Adventure|Sci-Fi,327029
George Carlin: Life Is Worth Losing,Comedy,13015
Legend No. 17,Drama,184155
Love and Pigeons,Comedy|Romance,32334
Get Hard,Comedy|Crime,257091
That Sugar Film,Documentary,305091
Saving Santa,Animation|Children|Comedy,238302
The Brain,Comedy|Crime,33436
Tom and Jerry: A Nutcracker Tale,Animation|Comedy,24696
What Men Talk About,Comedy,35428
Kill Me Three Times,Thriller,237756
Poker Night,Action|Crime|Thriller,298093
Reckless Kelly,Comedy,44664
Willy/Milly,Comedy|Fantasy,46836
Shaun the Sheep Movie,Adventure|Animation|Children|Comedy,263109
Last Knights,Action|Adventure,308504
The Jinx: The Life and Deaths of Robert Durst,Documentary,321640
Batman vs. Robin,Action|Adventure|Animation,321528
Libre et assoupi,Comedy,268523
Woman in Gold,Drama,304357
Iliza Shlesinger: Freezing Hot,Comedy,320996
The Road Within,Comedy|Drama,228108
The Malibu Bikini Shop,Comedy,30296
Tomorrowland,Action|Adventure|Children|Mystery|Sci-Fi,158852
Let It Be Me,(no genres listed),335145
Buzzard,Comedy|Drama|Horror,253303
Paul Blart: Mall Cop 2,Action|Comedy|Crime,256961
Seve,Documentary|Drama,278990
Breathe,Drama,270400
Patlabor 2: The Movie,Action|Animation|Sci-Fi,14572
Da Sweet Blood of Jesus,Comedy|Romance|Thriller,278316
The Longest Ride,Drama|Romance,228205
Girltrash: All Night Long,Comedy|Crime|Drama,254936
Sword of Vengeance,Action|Adventure|Drama,313074
Lovesick,Comedy|Romance,319389
Danny Collins,Comedy|Drama,256924
The Even Stevens Movie,Children|Comedy,50794
Kite,Action|Crime|Drama|Mystery|Thriller,192712
Man Up,Comedy|Romance,332340
San Andreas,Action|Drama|Thriller,254128
Welcome to Me,Comedy|Drama,284537
Comedy Central Roast of James Franco,Comedy,300302
We Could Be King,Documentary,268159
Hitman: Agent 47,Action|Crime|Thriller,249070
B/W,Comedy|Crime|Sci-Fi,335819
Ricki and the Flash,Comedy|Drama,275601
Partisan,Drama|Thriller,306482
Infini,Horror|Sci-Fi|Thriller,301728
Pitch Perfect 2,Comedy,254470
Just Before I Go,Comedy|Drama,258099
Carol,Drama|Romance,258480
Office Romance,Comedy|Romance,31139
Bootleggers,Comedy|Crime,42279
The Lobster,Comedy|Romance|Sci-Fi,254320
Güeros,Comedy|Drama,256057
Maggie,Drama|Horror|Thriller,287424
Hot Pursuit,Action|Comedy,268920
Slow West,Action|Thriller|Western,223485
The Green Inferno,Horror|Thriller,171424
Barely Lethal,Action|Adventure|Comedy,248574
Carry On Don't Lose Your Head,Comedy,5061
What Love Is,Comedy|Romance,25973
The Monkey King,Animation,47759
5 to 7,Comedy|Drama|Romance,259954
Afonya,Comedy|Drama|Romance,20870
My Love,Animation|Drama,104522
Radio Day,Comedy,25936
The Martian,Adventure|Drama|Sci-Fi,286217
Return to Sender,Thriller,333381
Kung Fury,Action|Comedy|Fantasy|Sci-Fi,251516
Elections Day,Comedy,20963
Youth,Drama,310593
Survivor,Action|Thriller,334074
Hot Girls Wanted,Documentary,318256
That Munchhausen,Comedy|Drama|Fantasy,27937
The Taming of the Scoundrel,Comedy,10986
Phir Hera Pheri,Comedy,20359
Spy,Action|Comedy|Crime,238713
Trainwreck,Comedy|Romance,271718
BMX Bandits,Adventure|Crime|Drama,17381
Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,Documentary,280276
Aloha,Comedy|Drama|Romance,222936
Dragon Blade,Action|Adventure|Drama,300168
Entourage,Comedy,188222
Bitter Lake,Documentary,321109
No Way Jose,Comedy,343371
Ghost Graduation,Comedy,86541
Duck Amuck,Animation|Children|Comedy,53210
Inside Out,Adventure|Animation|Children|Comedy|Drama|Fantasy,150540
The Wolfpack,Documentary,307931
Trevor Noah: African American,(no genres listed),250556
Love & Mercy,Drama,271714
The Hunger Games: Mockingjay - Part 2,Adventure|Sci-Fi,131634
Pixels,Action|Comedy|Sci-Fi,257344
Fantastic Beasts and Where to Find Them,Fantasy,259316
The Hairdresser,Comedy|Drama,42293
The Star Wars Holiday Special,Adventure|Children|Comedy|Sci-Fi,74849
Mr. Holmes,Drama|Mystery,280996
The Secret Life of Pets,Animation|Comedy,328111
Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action|Animation|Crime|Sci-Fi,18839
Self/less,Action|Mystery|Sci-Fi|Thriller,238615
The Last Witch Hunter,Action|Adventure|Fantasy,274854
Krampus,Comedy|Fantasy|Horror,287903
Suicide Squad,Action|Crime|Sci-Fi,297761
Independence Day: Resurgence,Action|Adventure|Sci-Fi,47933
Star Trek Beyond,Action|Adventure|Sci-Fi,188927
Golmaal,Children|Comedy,19670
Bruce Lee: A Warrior's Journey,Documentary,37588
Five Element Ninjas,Action,41378
The Magnificent Ruffians,Action|Drama,141131
Ted 2,Comedy,214756
Absolutely Anything,Comedy|Sci-Fi,86828
Minions,Adventure|Animation|Children|Comedy,211672
The Silence of the Hams,Comedy|Thriller,10450
Bloodsport III,Action|Thriller,36692
The Good Dinosaur,Adventure|Animation|Children|Comedy|Fantasy,105864
Black Mass,Crime|Drama,261023
Spectre,Action|Adventure|Crime,206647
The Professional: Golgo 13,Action|Animation|Crime,17922
Mortal Kombat: The Journey Begins,Action|Animation,72886
Sharknado 3: Oh Hell No!,Horror|Sci-Fi,331446
Scooby-Doo! and the Samurai Sword,Animation|Children|Comedy,16390
Scooby-Doo! and the Loch Ness Monster,Animation|Children|Comedy,12902
Big Top Scooby-Doo!,Animation|Children|Comedy,119321
Scooby-Doo Goes Hollywood,Animation|Children|Comedy,36972
Gabriel Iglesias: Hot and Fluffy,Comedy,20720
George Carlin: Back in Town,Comedy,34509
George Carlin: You Are All Diseased,Comedy,34513
Ghost in the Shell 2.0,Action|Animation|Sci-Fi,14092
Larry David: Curb Your Enthusiasm,Comedy,261414
Kevin Hart: Laugh at My Pain,Comedy|Documentary,74510
Tom and Jerry: Shiver Me Whiskers,Animation|Children|Comedy,60293
Jeff Dunham: All Over the Map,Comedy,300685
The FP,Comedy,85860
Kung Fu Panda: Secrets of the Masters,Animation|Children,81003
Steve Jobs,Drama,321697
Macbeth,Drama,225728
Vacation,Adventure|Comedy,296099
Creep,Horror|Thriller,250574
The Face of an Angel,Drama,254024
Wild Horses,Crime|Drama,324333
Search Party,Comedy,239568
The Squeeze,Comedy|Drama,312796
Careful What You Wish For,Thriller,317744
Robot Overlords,Action|Adventure|Sci-Fi,240483
Bad Asses on the Bayou,Action|Comedy,309887
The Eye: Infinity,Horror,33723
Kiss me Kismet,Comedy|Romance,38918
Da geht noch was!,Comedy|Drama|Romance,217412
Villain,Crime|Drama|Thriller,30341
The Lovers,Action|Adventure|Romance|Sci-Fi,79698
Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,209112
God Loves Caviar,Adventure,128767
Mortuary,Horror,44859
April Morning,Drama,88673
Amy,Documentary,331781
That Demon Within,Crime|Thriller,253622
Carnival Magic,Drama|Fantasy,29419
Magic Mike XXL,Comedy|Drama,264999
The Jungle Book,Adventure|Drama|Fantasy,278927
Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,Action|Adventure|Animation,65973
Dragon Ball Z: Resurrection of F,Action|Adventure|Animation|Fantasy,303857
The Man from U.N.C.L.E.,Action|Adventure|Comedy,203801
Sorrow,Crime|Drama|Horror,337879
7 Days in Hell,Comedy,287689
The Walk,Adventure|Drama|Thriller,285783
13 Hours,Drama,300671
There Will Come a Day,Comedy|Drama,158182
The Opposite Sex,Comedy,301748
The Gallows,Horror|Thriller,299245
Tokyo Tribe,Action|Crime|Drama|Sci-Fi,240566
Feast,Animation|Children|Comedy|Drama|Romance,293299
Joe Dirt 2: Beautiful Loser,Comedy,335970
Return to Treasure Island,Adventure|Animation|Comedy,49418
Nasu: Summer in Andalusia,Animation,60843
Dark Places,Drama|Mystery|Thriller,182560
Afro Samurai,Action|Adventure|Animation|Drama|Fantasy,62931
Massu Engira Maasilamani,Comedy|Horror|Thriller,329134
The Revenant,Adventure|Drama,281957
Irrational Man,Crime|Drama,282984
Exte: Hair Extensions,Horror,21784
Ooops! Noah is Gone...,Animation,326215
Southpaw,Action|Drama,307081
Sicario,Crime|Drama|Mystery,273481
Goodnight Mommy,Drama|Fantasy|Horror|Thriller,284303
10 Cent Pistol,Crime|Thriller,346592
Before We Go,Romance,283350
Anomalisa,Animation|Comedy|Fantasy,291270
Colonia,Thriller,318781
Ghost in the Shell Arise - Border 2: Ghost Whispers,Action|Animation|Sci-Fi|Thriller,212168
How to Make Love Like an Englishman,Comedy|Romance,253344
Fracchia contro Dracula,Comedy|Horror,30459
Always Watching: A Marble Hornets Story,Horror,329289
Madly in Love,Comedy,11441
The Intern,Comedy,257211
Hollywood Chainsaw Hookers,Comedy|Horror,27412
Love,Drama|Romance,292431
Room,Drama,264644
The Runner,Drama,277546
The Gift,Drama|Horror,328425
George Carlin: Jammin' in New York,Comedy,25161
The Witch,Horror,310131
Men & Chicken,Comedy|Drama,296313
The Escort,Comedy|Romance,351964
Doctor Who: The Waters of Mars,Adventure|Children|Sci-Fi,281979
"Family Guy Presents: Something, Something, Something, Dark Side",Animation|Comedy|Sci-Fi,278604
"Visit, The",Comedy|Horror,298312
Secret in Their Eyes,Crime|Drama|Mystery,290751
The Electric Hotel,Animation|Comedy|Sci-Fi,143634
Jeff Ross Roasts Criminals: Live at Brazos County Jail,Comedy|Documentary,343295
Battle For Sevastopol,Drama|Romance|War,332270
American Ultra,Action|Comedy|Sci-Fi|Thriller,261392
Straight Outta Compton,Drama,277216
Cop Car,Crime|Thriller,310133
The Lost Room,Action|Fantasy|Mystery,134777
Tangerine,Comedy|Drama,308084
Every Secret Thing,Crime|Drama|Mystery|Thriller,258284
964 Pinocchio,Horror|Sci-Fi,50162
Joy,Comedy|Drama,274479
Ready Player One,Action|Sci-Fi|Thriller,333339
Victor Frankenstein,Drama|Horror|Sci-Fi,228066
Guardians,(no genres listed),354556
Invincible Shaolin,Action,48297
Scouts Guide to the Zombie Apocalypse,Action|Comedy|Horror,273477
Suffragette,Drama,245168
Fort Tilden,Comedy,253255
Turbo Kid,Action|Adventure|Sci-Fi,310135
The Unauthorized Saved by the Bell Story,Comedy|Drama,287241
War Room,Drama,323272
Legend,Crime|Thriller,276907
Deathgasm,Comedy|Horror,323373
The Danish Girl,Drama,306819
Cooties,Comedy|Horror,241843
Autumn Marathon,Comedy|Drama,27924
12 Chairs,Adventure|Comedy,27934
Ordinary Miracle,Comedy|Drama|Fantasy|Romance,27935
Old Men: Robbers,Comedy,46010
Unbelievable Adventures of Italians in Russia,Adventure|Comedy,57778
It Can't Be!,Comedy,42275
12 Chairs,Adventure|Comedy,31648
Steve Jobs: The Man in the Machine,Documentary,324308
Green Room,(no genres listed),313922
Beasts of No Nation,Drama|War,283587
Bloodsucking Bastards,Comedy|Horror,317981
Saving Christmas,Children|Comedy,295884
Oscar,Comedy,2798
Iron Man & Hulk: Heroes United,Action|Adventure|Animation,230896
Knock Knock,Crime|Horror|Thriller,263472
The Blue Planet,Documentary,200813
Cornered!,Comedy|Horror,32285
Demolition,Drama,303991
Cigarette Burns,Horror|Thriller,327389
Our Brand Is Crisis,Comedy|Drama,10317
High Rise,Action|Drama|Sci-Fi,254302
The Night Before,Comedy,296100
Into the Forest,Drama|Sci-Fi,334538
The Editor,Comedy|Horror|Mystery,285840
Everest,Adventure|Drama|Thriller,253412
The Brand New Testament,(no genres listed),330764
Spotlight,Thriller,314365
Pawn Sacrifice,Drama,245698
Hardcore Henry,Action|Adventure|Sci-Fi,325348
Burnt,Drama,295964
Ryuzo and the Seven Henchmen,Action|Comedy,315841
If I Were a Rich Man,Comedy,18303
Last Shift,Horror,296065
"F*ck You, Goethe 2",Comedy,329263
Garam Masala,Comedy,19636
Life Eternal,Comedy|Crime|Thriller,277967
Hotel Transylvania 2,Animation|Comedy,159824
Anti-Social,Crime,330206
Jump In!,Comedy|Drama|Romance,13968
The Little Prince,Animation|Fantasy,309809
Narcopolis,Mystery|Sci-Fi|Thriller,301228
Ashby,Comedy|Drama,330112
Wonder Woman,Action|Adventure|Fantasy,297762
The Circle,Drama|Sci-Fi|Thriller,339988
Silence,Drama|Thriller,68730
Bridge of Spies,Drama|Thriller,296098
Hyena Road,(no genres listed),316042
The Great Hypnotist,Drama|Mystery|Thriller,273197
Into the Grizzly Maze,Action|Horror|Thriller,244316
Human,Documentary,359364
Chasuke's Journey,Comedy|Drama,319996
L.A. Slasher,Comedy|Crime|Fantasy,323792
"Hail, Caesar!",Comedy,270487
How To Change The World,Documentary,319073
Er ist wieder da,Comedy,318917
Just Eat It: A Food Waste Story,Documentary,259985
Bros Before Hos,Comedy,230211
Slow Learners,Comedy|Romance,333287
Unforgiven,Action|Crime|Drama,141819
"Sex, Drugs & Taxation",Comedy|Drama,211005
Sky High,Action|Horror|Thriller,5846
Confessions of a Dangerous Mind,Comedy|Crime|Drama|Romance|Thriller,4912
Goosebumps,Adventure|Comedy|Horror,257445
The Perfect Guy,Drama|Thriller,304372
Rock the Kasbah,Comedy,253414
Freaks of Nature,Comedy|Horror|Sci-Fi,218784
Bone Tomahawk,Horror|Western,294963
Extraordinary Tales,Animation|Horror|Mystery,329020
The Dressmaker,Comedy|Drama|Thriller,298382
Nowitzki: The Perfect Shot,Documentary,291343
Trumbo,Drama,294016
Our Lips Are Sealed,Children|Comedy|Drama,34729
Idaho Transfer,Sci-Fi,74836
Witch Hunt,Crime|Drama,268788
Concussion,Drama,321741
"Peanuts Movie, The",Adventure|Animation|Children|Comedy,227973
Bloodsport: The Dark Kumite,Action|Thriller,36693
Formula of Love,Comedy,27940
A Man from Boulevard des Capucines,Comedy|Romance|Western,45227
The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,Crime|Mystery,84254
Blue Mountain State: The Rise of Thadland,Comedy,288171
Dil To Pagal Hai,Comedy|Drama|Romance,13986
The Boy and the Beast,Action|Adventure|Animation,315465
Creed,Drama,312221
Dragons: Gift of the Night Fury,Adventure|Animation|Comedy,91417
Twinsters,Documentary,324325
Cosmic Scrat-tastrophe,Animation|Children|Comedy,367326
Solace,Fantasy|Mystery|Thriller,339527
Lost in the Sun,Action|Drama|Thriller,360203
Le Maître d'école,Comedy,53179
Eros,Drama|Romance,39850
Those Happy Days,Children|Comedy,19100
The Girls,Comedy|Romance,20975
The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),127605
What Men Still Talk About,Comedy,83456
The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,Crime|Mystery,127608
Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,Crime|Mystery,270393
The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,Crime|Mystery,126846
The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,Crime,72093
Sherlock Holmes and Dr. Watson: Acquaintance,Crime,72095
Doctor Who: Last Christmas,Adventure|Drama|Fantasy|Sci-Fi,317182
"Doctor Who: The Doctor, the Widow and the Wardrobe",Adventure|Drama,315623
Doctor Who: A Christmas Carol,Sci-Fi,315620
Doctor Who: Planet of the Dead,Adventure|Children|Drama|Sci-Fi,282963
Doctor Who: The Next Doctor,Adventure|Children|Drama|Sci-Fi,317190
Doctor Who: Voyage Of The Damned,Action|Sci-Fi,335209
Doctor Who: The Runaway Bride,Sci-Fi,282758
A Perfect Day,Comedy|Drama,321751
Masked Avengers,Action,63441
Return of the One-Armed Swordsman,Action|Adventure,48300
The Lord's Lantern in Budapest,Comedy|Drama,104515
Hitchcock/Truffaut,Documentary,339751
The 5th Wave,Adventure|Sci-Fi|Thriller,299687
A Very Murray Christmas,Comedy,364067
Chi-Raq,Comedy|Drama,340275
Truth,Drama,300693
Just Jim,Comedy,323656
"Big Short, The",Drama,318846
Applesauce,Comedy,333088
The Ridiculous 6,Comedy|Western,347969
John Mulaney: The Comeback Kid,Comedy,367735
Saw,Crime|Horror,246355
North Pole: Open For Christmas,Children|Fantasy,369879
Mojave,Thriller,237584
Wizards of Waverly Place: The Movie,Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,26736
World of Tomorrow,Animation|Comedy,303867
Zoolander 2,Comedy,329833
How to Be Single,Comedy|Romance,259694
Blue Exorcist: The Movie,Animation|Fantasy|Horror|Mystery,201223
Devil Dog: The Hound of Hell,Horror,26702
He Never Died,Comedy|Drama|Horror,279690
Parasyte: Part 1,Horror|Sci-Fi,282069
Parasyte: Part 2,Horror|Sci-Fi,282070
A Cosmic Christmas,(no genres listed),125464
Nocturnal Animals,Drama|Thriller,340666
Lumberjack Man,Comedy|Horror,356486
Daddy's Home,Comedy,274167
Sisters,Children|Comedy,266294
'Tis the Season for Love,Romance,362886
Kung Fu Panda 3,Action|Adventure|Animation,140300
Spellbound,Comedy|Romance,92499
Unicorn City,Comedy|Romance,102051
Standoff,Thriller,344041
Swelter,Action|Drama|Thriller,256687
Pride and Prejudice and Zombies,Comedy|Horror|Romance|Thriller,58431
Garm Wars: The Last Druid,Action|Sci-Fi|Thriller,302026
The Devil's Candy,Horror,354216
Close Range,Action|Crime,325173
Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,370646
The Love Bug,Adventure|Children|Comedy|Fantasy,32643
Doctor Who: The Husbands of River Song,Comedy|Drama|Sci-Fi,371759
Moonwalkers,Comedy,272548
Tomorrow,Documentary,371492
Anacleto: Agente secreto,Action|Comedy,284514
Wiener-Dog,Comedy,326094
Ride Along 2,Action|Comedy,323675
Maggie's Plan,Comedy,312669
Eddie the Eagle,Comedy,319888
The Flash 2 - Revenge of the Trickster,Action|Fantasy|Sci-Fi,222619
Exposed,Drama,331962
Stonewall,Drama,273899
Frankenstein,Horror|Thriller,337029
Welcome to Happiness,Comedy|Drama|Fantasy,340255
Risen,Children|Drama,335778
The Survivalist,Drama|Sci-Fi|Thriller,329004
Dirty Grandpa,Comedy,291870
